Demand,month,day,weekday,hour,Demand24,Demand25,Demand47,Demand48,Demand49,Demand72,Demand96,DB,DP
18006.0,1,8,1,19,18316.0,18221.0,16662.0,17178.0,17216.0,17043.0,18188.0,38.0,25.0
17580.0,1,8,1,20,18029.0,18316.0,15995.0,16662.0,17178.0,16629.0,17644.0,36.0,25.0
16861.0,1,8,1,21,17368.0,18029.0,14913.0,15995.0,16662.0,16159.0,17012.0,35.0,25.0
15721.0,1,8,1,22,16245.0,17368.0,13689.0,14913.0,15995.0,15469.0,16100.0,33.0,25.0
14241.0,1,8,1,23,14818.0,16245.0,12562.0,13689.0,14913.0,14502.0,14907.0,32.0,24.0
12920.0,1,8,1,24,13511.0,14818.0,11829.0,12562.0,13689.0,13388.0,13655.0,31.0,24.0
12129.0,1,9,2,1,12695.0,13511.0,11458.0,11829.0,12562.0,12526.0,12710.0,31.0,23.0
11725.0,1,9,2,2,12282.0,12695.0,11338.0,11458.0,11829.0,11989.0,12173.0,30.0,23.0
11574.0,1,9,2,3,12107.0,12282.0,11395.0,11338.0,11458.0,11693.0,11873.0,28.0,23.0
11637.0,1,9,2,4,12115.0,12107.0,11803.0,11395.0,11338.0,11552.0,11740.0,28.0,22.0
12044.0,1,9,2,5,12469.0,12115.0,12969.0,11803.0,11395.0,11590.0,11807.0,26.0,21.0
13212.0,1,9,2,6,13588.0,12469.0,15049.0,12969.0,11803.0,11855.0,12222.0,26.0,21.0
15352.0,1,9,2,7,15607.0,13588.0,16136.0,15049.0,12969.0,12399.0,12955.0,25.0,21.0
16445.0,1,9,2,8,16591.0,15607.0,16223.0,16136.0,15049.0,13026.0,13702.0,25.0,21.0
16510.0,1,9,2,9,16577.0,16591.0,16210.0,16223.0,16136.0,13873.0,14537.0,24.0,20.0
16480.0,1,9,2,10,16455.0,16577.0,16217.0,16210.0,16223.0,14481.0,15091.0,29.0,23.0
16442.0,1,9,2,11,16312.0,16455.0,16146.0,16217.0,16210.0,14736.0,15264.0,32.0,25.0
16354.0,1,9,2,12,16121.0,16312.0,15967.0,16146.0,16217.0,14805.0,15224.0,34.0,25.0
16249.0,1,9,2,13,15885.0,16121.0,15848.0,15967.0,16146.0,14745.0,14997.0,35.0,26.0
16182.0,1,9,2,14,15744.0,15885.0,15691.0,15848.0,15967.0,14545.0,14723.0,37.0,27.0
16119.0,1,9,2,15,15563.0,15744.0,15831.0,15691.0,15848.0,14403.0,14553.0,39.0,27.0
16360.0,1,9,2,16,15638.0,15563.0,16788.0,15831.0,15691.0,14544.0,14632.0,39.0,28.0
17293.0,1,9,2,17,16678.0,15638.0,18221.0,16788.0,15831.0,15788.0,15728.0,40.0,30.0
18155.0,1,9,2,18,18048.0,16678.0,18316.0,18221.0,16788.0,17216.0,17073.0,40.0,31.0
17973.0,1,9,2,19,18006.0,18048.0,18029.0,18316.0,18221.0,17178.0,17043.0,41.0,32.0
17470.0,1,9,2,20,17580.0,18006.0,17368.0,18029.0,18316.0,16662.0,16629.0,40.0,32.0
16729.0,1,9,2,21,16861.0,17580.0,16245.0,17368.0,18029.0,15995.0,16159.0,41.0,32.0
15541.0,1,9,2,22,15721.0,16861.0,14818.0,16245.0,17368.0,14913.0,15469.0,41.0,32.0
14021.0,1,9,2,23,14241.0,15721.0,13511.0,14818.0,16245.0,13689.0,14502.0,41.0,31.0
12686.0,1,9,2,24,12920.0,14241.0,12695.0,13511.0,14818.0,12562.0,13388.0,42.0,30.0
11828.0,1,10,3,1,12129.0,12920.0,12282.0,12695.0,13511.0,11829.0,12526.0,42.0,27.0
11395.0,1,10,3,2,11725.0,12129.0,12107.0,12282.0,12695.0,11458.0,11989.0,42.0,25.0
11221.0,1,10,3,3,11574.0,11725.0,12115.0,12107.0,12282.0,11338.0,11693.0,42.0,25.0
11210.0,1,10,3,4,11637.0,11574.0,12469.0,12115.0,12107.0,11395.0,11552.0,41.0,25.0
11557.0,1,10,3,5,12044.0,11637.0,13588.0,12469.0,12115.0,11803.0,11590.0,40.0,25.0
12692.0,1,10,3,6,13212.0,12044.0,15607.0,13588.0,12469.0,12969.0,11855.0,39.0,24.0
14736.0,1,10,3,7,15352.0,13212.0,16591.0,15607.0,13588.0,15049.0,12399.0,39.0,23.0
15755.0,1,10,3,8,16445.0,15352.0,16577.0,16591.0,15607.0,16136.0,13026.0,38.0,22.0
15780.0,1,10,3,9,16510.0,16445.0,16455.0,16577.0,16591.0,16223.0,13873.0,38.0,21.0
15748.0,1,10,3,10,16480.0,16510.0,16312.0,16455.0,16577.0,16210.0,14481.0,39.0,22.0
15779.0,1,10,3,11,16442.0,16480.0,16121.0,16312.0,16455.0,16217.0,14736.0,40.0,22.0
15679.0,1,10,3,12,16354.0,16442.0,15885.0,16121.0,16312.0,16146.0,14805.0,42.0,22.0
15488.0,1,10,3,13,16249.0,16354.0,15744.0,15885.0,16121.0,15967.0,14745.0,43.0,22.0
15372.0,1,10,3,14,16182.0,16249.0,15563.0,15744.0,15885.0,15848.0,14545.0,43.0,21.0
15229.0,1,10,3,15,16119.0,16182.0,15638.0,15563.0,15744.0,15691.0,14403.0,44.0,21.0
15300.0,1,10,3,16,16360.0,16119.0,16678.0,15638.0,15563.0,15831.0,14544.0,44.0,21.0
16255.0,1,10,3,17,17293.0,16360.0,18048.0,16678.0,15638.0,16788.0,15788.0,43.0,21.0
17625.0,1,10,3,18,18155.0,17293.0,18006.0,18048.0,16678.0,18221.0,17216.0,41.0,21.0
17647.0,1,10,3,19,17973.0,18155.0,17580.0,18006.0,18048.0,18316.0,17178.0,39.0,21.0
17254.0,1,10,3,20,17470.0,17973.0,16861.0,17580.0,18006.0,18029.0,16662.0,37.0,22.0
16613.0,1,10,3,21,16729.0,17470.0,15721.0,16861.0,17580.0,17368.0,15995.0,36.0,22.0
15512.0,1,10,3,22,15541.0,16729.0,14241.0,15721.0,16861.0,16245.0,14913.0,34.0,22.0
14094.0,1,10,3,23,14021.0,15541.0,12920.0,14241.0,15721.0,14818.0,13689.0,34.0,22.0
12816.0,1,10,3,24,12686.0,14021.0,12129.0,12920.0,14241.0,13511.0,12562.0,33.0,22.0
12007.0,1,11,4,1,11828.0,12686.0,11725.0,12129.0,12920.0,12695.0,11829.0,31.0,21.0
11619.0,1,11,4,2,11395.0,11828.0,11574.0,11725.0,12129.0,12282.0,11458.0,30.0,21.0
11466.0,1,11,4,3,11221.0,11395.0,11637.0,11574.0,11725.0,12107.0,11338.0,29.0,21.0
11487.0,1,11,4,4,11210.0,11221.0,12044.0,11637.0,11574.0,12115.0,11395.0,29.0,21.0
11871.0,1,11,4,5,11557.0,11210.0,13212.0,12044.0,11637.0,12469.0,11803.0,28.0,20.0
12997.0,1,11,4,6,12692.0,11557.0,15352.0,13212.0,12044.0,13588.0,12969.0,28.0,20.0
15041.0,1,11,4,7,14736.0,12692.0,16445.0,15352.0,13212.0,15607.0,15049.0,28.0,20.0
16150.0,1,11,4,8,15755.0,14736.0,16510.0,16445.0,15352.0,16591.0,16136.0,27.0,20.0
16283.0,1,11,4,9,15780.0,15755.0,16480.0,16510.0,16445.0,16577.0,16223.0,28.0,21.0
16320.0,1,11,4,10,15748.0,15780.0,16442.0,16480.0,16510.0,16455.0,16210.0,30.0,22.0
16341.0,1,11,4,11,15779.0,15748.0,16354.0,16442.0,16480.0,16312.0,16217.0,33.0,23.0
16306.0,1,11,4,12,15679.0,15779.0,16249.0,16354.0,16442.0,16121.0,16146.0,34.0,24.0
16187.0,1,11,4,13,15488.0,15679.0,16182.0,16249.0,16354.0,15885.0,15967.0,35.0,25.0
16141.0,1,11,4,14,15372.0,15488.0,16119.0,16182.0,16249.0,15744.0,15848.0,36.0,26.0
16039.0,1,11,4,15,15229.0,15372.0,16360.0,16119.0,16182.0,15563.0,15691.0,36.0,27.0
16093.0,1,11,4,16,15300.0,15229.0,17293.0,16360.0,16119.0,15638.0,15831.0,36.0,27.0
16893.0,1,11,4,17,16255.0,15300.0,18155.0,17293.0,16360.0,16678.0,16788.0,36.0,28.0
17589.0,1,11,4,18,17625.0,16255.0,17973.0,18155.0,17293.0,18048.0,18221.0,35.0,29.0
17280.0,1,11,4,19,17647.0,17625.0,17470.0,17973.0,18155.0,18006.0,18316.0,35.0,31.0
16706.0,1,11,4,20,17254.0,17647.0,16729.0,17470.0,17973.0,17580.0,18029.0,35.0,31.0
16034.0,1,11,4,21,16613.0,17254.0,15541.0,16729.0,17470.0,16861.0,17368.0,35.0,32.0
15149.0,1,11,4,22,15512.0,16613.0,14021.0,15541.0,16729.0,15721.0,16245.0,35.0,33.0
13962.0,1,11,4,23,14094.0,15512.0,12686.0,14021.0,15541.0,14241.0,14818.0,35.0,33.0
12730.0,1,11,4,24,12816.0,14094.0,11828.0,12686.0,14021.0,12920.0,13511.0,35.0,34.0
11812.0,1,12,5,1,12007.0,12816.0,11395.0,11828.0,12686.0,12129.0,12695.0,35.0,34.0
11273.0,1,12,5,2,11619.0,12007.0,11221.0,11395.0,11828.0,11725.0,12282.0,36.0,35.0
10964.0,1,12,5,3,11466.0,11619.0,11210.0,11221.0,11395.0,11574.0,12107.0,36.0,35.0
10823.0,1,12,5,4,11487.0,11466.0,11557.0,11210.0,11221.0,11637.0,12115.0,36.0,36.0
10907.0,1,12,5,5,11871.0,11487.0,12692.0,11557.0,11210.0,12044.0,12469.0,37.0,35.0
11286.0,1,12,5,6,12997.0,11871.0,14736.0,12692.0,11557.0,13212.0,13588.0,37.0,36.0
12039.0,1,12,5,7,15041.0,12997.0,15755.0,14736.0,12692.0,15352.0,15607.0,37.0,36.0
12879.0,1,12,5,8,16150.0,15041.0,15780.0,15755.0,14736.0,16445.0,16591.0,37.0,35.0
13854.0,1,12,5,9,16283.0,16150.0,15748.0,15780.0,15755.0,16510.0,16577.0,37.0,36.0
14590.0,1,12,5,10,16320.0,16283.0,15779.0,15748.0,15780.0,16480.0,16455.0,38.0,37.0
14951.0,1,12,5,11,16341.0,16320.0,15679.0,15779.0,15748.0,16442.0,16312.0,39.0,37.0
15006.0,1,12,5,12,16306.0,16341.0,15488.0,15679.0,15779.0,16354.0,16121.0,40.0,37.0
14862.0,1,12,5,13,16187.0,16306.0,15372.0,15488.0,15679.0,16249.0,15885.0,40.0,38.0
14618.0,1,12,5,14,16141.0,16187.0,15229.0,15372.0,15488.0,16182.0,15744.0,41.0,39.0
14451.0,1,12,5,15,16039.0,16141.0,15300.0,15229.0,15372.0,16119.0,15563.0,41.0,40.0
14491.0,1,12,5,16,16093.0,16039.0,16255.0,15300.0,15229.0,16360.0,15638.0,42.0,40.0
15331.0,1,12,5,17,16893.0,16093.0,17625.0,16255.0,15300.0,17293.0,16678.0,41.0,40.0
16209.0,1,12,5,18,17589.0,16893.0,17647.0,17625.0,16255.0,18155.0,18048.0,40.0,39.0
16029.0,1,12,5,19,17280.0,17589.0,17254.0,17647.0,17625.0,17973.0,18006.0,41.0,40.0
15460.0,1,12,5,20,16706.0,17280.0,16613.0,17254.0,17647.0,17470.0,17580.0,40.0,40.0
14863.0,1,12,5,21,16034.0,16706.0,15512.0,16613.0,17254.0,16729.0,16861.0,40.0,40.0
14197.0,1,12,5,22,15149.0,16034.0,14094.0,15512.0,16613.0,15541.0,15721.0,40.0,40.0
13184.0,1,12,5,23,13962.0,15149.0,12816.0,14094.0,15512.0,14021.0,14241.0,40.0,40.0
12099.0,1,12,5,24,12730.0,13962.0,12007.0,12816.0,14094.0,12686.0,12920.0,40.0,40.0
11219.0,1,13,6,1,11812.0,12730.0,11619.0,12007.0,12816.0,11828.0,12129.0,40.0,39.0
10665.0,1,13,6,2,11273.0,11812.0,11466.0,11619.0,12007.0,11395.0,11725.0,40.0,39.0
10365.0,1,13,6,3,10964.0,11273.0,11487.0,11466.0,11619.0,11221.0,11574.0,40.0,39.0
10235.0,1,13,6,4,10823.0,10964.0,11871.0,11487.0,11466.0,11210.0,11637.0,40.0,39.0
10271.0,1,13,6,5,10907.0,10823.0,12997.0,11871.0,11487.0,11557.0,12044.0,39.0,39.0
10526.0,1,13,6,6,11286.0,10907.0,15041.0,12997.0,11871.0,12692.0,13212.0,39.0,38.0
11075.0,1,13,6,7,12039.0,11286.0,16150.0,15041.0,12997.0,14736.0,15352.0,39.0,39.0
11739.0,1,13,6,8,12879.0,12039.0,16283.0,16150.0,15041.0,15755.0,16445.0,40.0,39.0
12730.0,1,13,6,9,13854.0,12879.0,16320.0,16283.0,16150.0,15780.0,16510.0,40.0,39.0
13568.0,1,13,6,10,14590.0,13854.0,16341.0,16320.0,16283.0,15748.0,16480.0,41.0,41.0
14048.0,1,13,6,11,14951.0,14590.0,16306.0,16341.0,16320.0,15779.0,16442.0,42.0,41.0
14298.0,1,13,6,12,15006.0,14951.0,16187.0,16306.0,16341.0,15679.0,16354.0,43.0,42.0
14380.0,1,13,6,13,14862.0,15006.0,16141.0,16187.0,16306.0,15488.0,16249.0,43.0,43.0
14319.0,1,13,6,14,14618.0,14862.0,16039.0,16141.0,16187.0,15372.0,16182.0,44.0,43.0
14255.0,1,13,6,15,14451.0,14618.0,16093.0,16039.0,16141.0,15229.0,16119.0,45.0,44.0
14420.0,1,13,6,16,14491.0,14451.0,16893.0,16093.0,16039.0,15300.0,16360.0,46.0,44.0
15340.0,1,13,6,17,15331.0,14491.0,17589.0,16893.0,16093.0,16255.0,17293.0,46.0,44.0
16131.0,1,13,6,18,16209.0,15331.0,17280.0,17589.0,16893.0,17625.0,18155.0,46.0,44.0
16000.0,1,13,6,19,16029.0,16209.0,16706.0,17280.0,17589.0,17647.0,17973.0,46.0,44.0
15345.0,1,13,6,20,15460.0,16029.0,16034.0,16706.0,17280.0,17254.0,17470.0,46.0,44.0
14852.0,1,13,6,21,14863.0,15460.0,15149.0,16034.0,16706.0,16613.0,16729.0,46.0,44.0
13792.0,1,13,6,22,14197.0,14863.0,13962.0,15149.0,16034.0,15512.0,15541.0,46.0,45.0
12550.0,1,13,6,23,13184.0,14197.0,12730.0,13962.0,15149.0,14094.0,14021.0,46.0,45.0
11429.0,1,13,6,24,12099.0,13184.0,11812.0,12730.0,13962.0,12816.0,12686.0,46.0,45.0
10662.0,1,14,0,1,11219.0,12099.0,11273.0,11812.0,12730.0,12007.0,11828.0,47.0,45.0
10269.0,1,14,0,2,10665.0,11219.0,10964.0,11273.0,11812.0,11619.0,11395.0,47.0,46.0
10084.0,1,14,0,3,10365.0,10665.0,10823.0,10964.0,11273.0,11466.0,11221.0,47.0,46.0
10087.0,1,14,0,4,10235.0,10365.0,10907.0,10823.0,10964.0,11487.0,11210.0,47.0,46.0
10461.0,1,14,0,5,10271.0,10235.0,11286.0,10907.0,10823.0,11871.0,11557.0,47.0,46.0
11592.0,1,14,0,6,10526.0,10271.0,12039.0,11286.0,10907.0,12997.0,12692.0,47.0,46.0
13624.0,1,14,0,7,11075.0,10526.0,12879.0,12039.0,11286.0,15041.0,14736.0,48.0,47.0
14855.0,1,14,0,8,11739.0,11075.0,13854.0,12879.0,12039.0,16150.0,15755.0,48.0,47.0
15120.0,1,14,0,9,12730.0,11739.0,14590.0,13854.0,12879.0,16283.0,15780.0,48.0,47.0
15249.0,1,14,0,10,13568.0,12730.0,14951.0,14590.0,13854.0,16320.0,15748.0,49.0,48.0
15361.0,1,14,0,11,14048.0,13568.0,15006.0,14951.0,14590.0,16341.0,15779.0,50.0,48.0
15299.0,1,14,0,12,14298.0,14048.0,14862.0,15006.0,14951.0,16306.0,15679.0,52.0,47.0
15101.0,1,14,0,13,14380.0,14298.0,14618.0,14862.0,15006.0,16187.0,15488.0,54.0,46.0
14959.0,1,14,0,14,14319.0,14380.0,14451.0,14618.0,14862.0,16141.0,15372.0,54.0,42.0
14793.0,1,14,0,15,14255.0,14319.0,14491.0,14451.0,14618.0,16039.0,15229.0,55.0,38.0
14851.0,1,14,0,16,14420.0,14255.0,15331.0,14491.0,14451.0,16093.0,15300.0,53.0,34.0
15776.0,1,14,0,17,15340.0,14420.0,16209.0,15331.0,14491.0,16893.0,16255.0,50.0,31.0
17053.0,1,14,0,18,16131.0,15340.0,16029.0,16209.0,15331.0,17589.0,17625.0,47.0,30.0
17023.0,1,14,0,19,16000.0,16131.0,15460.0,16029.0,16209.0,17280.0,17647.0,44.0,28.0
16560.0,1,14,0,20,15345.0,16000.0,14863.0,15460.0,16029.0,16706.0,17254.0,43.0,27.0
15859.0,1,14,0,21,14852.0,15345.0,14197.0,14863.0,15460.0,16034.0,16613.0,42.0,27.0
14766.0,1,14,0,22,13792.0,14852.0,13184.0,14197.0,14863.0,15149.0,15512.0,41.0,25.0
13382.0,1,14,0,23,12550.0,13792.0,12099.0,13184.0,14197.0,13962.0,14094.0,39.0,25.0
12129.0,1,14,0,24,11429.0,12550.0,11219.0,12099.0,13184.0,12730.0,12816.0,39.0,25.0
11342.0,1,15,1,1,10662.0,11429.0,10665.0,11219.0,12099.0,11812.0,12007.0,38.0,25.0
10953.0,1,15,1,2,10269.0,10662.0,10365.0,10665.0,11219.0,11273.0,11619.0,37.0,25.0
10779.0,1,15,1,3,10084.0,10269.0,10235.0,10365.0,10665.0,10964.0,11466.0,36.0,25.0
10772.0,1,15,1,4,10087.0,10084.0,10271.0,10235.0,10365.0,10823.0,11487.0,36.0,25.0
11128.0,1,15,1,5,10461.0,10087.0,10526.0,10271.0,10235.0,10907.0,11871.0,35.0,25.0
12288.0,1,15,1,6,11592.0,10461.0,11075.0,10526.0,10271.0,11286.0,12997.0,34.0,24.0
14396.0,1,15,1,7,13624.0,11592.0,11739.0,11075.0,10526.0,12039.0,15041.0,33.0,24.0
15616.0,1,15,1,8,14855.0,13624.0,12730.0,11739.0,11075.0,12879.0,16150.0,33.0,23.0
15746.0,1,15,1,9,15120.0,14855.0,13568.0,12730.0,11739.0,13854.0,16283.0,32.0,23.0
15809.0,1,15,1,10,15249.0,15120.0,14048.0,13568.0,12730.0,14590.0,16320.0,35.0,23.0
15928.0,1,15,1,11,15361.0,15249.0,14298.0,14048.0,13568.0,14951.0,16341.0,36.0,23.0
15975.0,1,15,1,12,15299.0,15361.0,14380.0,14298.0,14048.0,15006.0,16306.0,37.0,23.0
15900.0,1,15,1,13,15101.0,15299.0,14319.0,14380.0,14298.0,14862.0,16187.0,38.0,22.0
15846.0,1,15,1,14,14959.0,15101.0,14255.0,14319.0,14380.0,14618.0,16141.0,38.0,22.0
15710.0,1,15,1,15,14793.0,14959.0,14420.0,14255.0,14319.0,14451.0,16039.0,39.0,22.0
15743.0,1,15,1,16,14851.0,14793.0,15340.0,14420.0,14255.0,14491.0,16093.0,38.0,22.0
16617.0,1,15,1,17,15776.0,14851.0,16131.0,15340.0,14420.0,15331.0,16893.0,38.0,22.0
17876.0,1,15,1,18,17053.0,15776.0,16000.0,16131.0,15340.0,16209.0,17589.0,37.0,22.0
17850.0,1,15,1,19,17023.0,17053.0,15345.0,16000.0,16131.0,16029.0,17280.0,36.0,22.0
17387.0,1,15,1,20,16560.0,17023.0,14852.0,15345.0,16000.0,15460.0,16706.0,35.0,22.0
16652.0,1,15,1,21,15859.0,16560.0,13792.0,14852.0,15345.0,14863.0,16034.0,34.0,22.0
15506.0,1,15,1,22,14766.0,15859.0,12550.0,13792.0,14852.0,14197.0,15149.0,34.0,21.0
14027.0,1,15,1,23,13382.0,14766.0,11429.0,12550.0,13792.0,13184.0,13962.0,33.0,22.0
12753.0,1,15,1,24,12129.0,13382.0,10662.0,11429.0,12550.0,12099.0,12730.0,33.0,22.0
11906.0,1,16,2,1,11342.0,12129.0,10269.0,10662.0,11429.0,11219.0,11812.0,33.0,23.0
11489.0,1,16,2,2,10953.0,11342.0,10084.0,10269.0,10662.0,10665.0,11273.0,33.0,22.0
11303.0,1,16,2,3,10779.0,10953.0,10087.0,10084.0,10269.0,10365.0,10964.0,32.0,22.0
11323.0,1,16,2,4,10772.0,10779.0,10461.0,10087.0,10084.0,10235.0,10823.0,33.0,23.0
11697.0,1,16,2,5,11128.0,10772.0,11592.0,10461.0,10087.0,10271.0,10907.0,32.0,24.0
12819.0,1,16,2,6,12288.0,11128.0,13624.0,11592.0,10461.0,10526.0,11286.0,30.0,26.0
14649.0,1,16,2,7,14396.0,12288.0,14855.0,13624.0,11592.0,11075.0,12039.0,30.0,27.0
15811.0,1,16,2,8,15616.0,14396.0,15120.0,14855.0,13624.0,11739.0,12879.0,30.0,27.0
16191.0,1,16,2,9,15746.0,15616.0,15249.0,15120.0,14855.0,12730.0,13854.0,30.0,27.0
16539.0,1,16,2,10,15809.0,15746.0,15361.0,15249.0,15120.0,13568.0,14590.0,30.0,28.0
16816.0,1,16,2,11,15928.0,15809.0,15299.0,15361.0,15249.0,14048.0,14951.0,30.0,28.0
16989.0,1,16,2,12,15975.0,15928.0,15101.0,15299.0,15361.0,14298.0,15006.0,31.0,29.0
17007.0,1,16,2,13,15900.0,15975.0,14959.0,15101.0,15299.0,14380.0,14862.0,32.0,30.0
16956.0,1,16,2,14,15846.0,15900.0,14793.0,14959.0,15101.0,14319.0,14618.0,32.0,30.0
16806.0,1,16,2,15,15710.0,15846.0,14851.0,14793.0,14959.0,14255.0,14451.0,32.0,30.0
16831.0,1,16,2,16,15743.0,15710.0,15776.0,14851.0,14793.0,14420.0,14491.0,32.0,30.0
17573.0,1,16,2,17,16617.0,15743.0,17053.0,15776.0,14851.0,15340.0,15331.0,32.0,31.0
18510.0,1,16,2,18,17876.0,16617.0,17023.0,17053.0,15776.0,16131.0,16209.0,32.0,30.0
18306.0,1,16,2,19,17850.0,17876.0,16560.0,17023.0,17053.0,16000.0,16029.0,32.0,30.0
17710.0,1,16,2,20,17387.0,17850.0,15859.0,16560.0,17023.0,15345.0,15460.0,32.0,30.0
16901.0,1,16,2,21,16652.0,17387.0,14766.0,15859.0,16560.0,14852.0,14863.0,32.0,30.0
15696.0,1,16,2,22,15506.0,16652.0,13382.0,14766.0,15859.0,13792.0,14197.0,32.0,31.0
14223.0,1,16,2,23,14027.0,15506.0,12129.0,13382.0,14766.0,12550.0,13184.0,32.0,30.0
12927.0,1,16,2,24,12753.0,14027.0,11342.0,12129.0,13382.0,11429.0,12099.0,32.0,30.0
12122.0,1,17,3,1,11906.0,12753.0,10953.0,11342.0,12129.0,10662.0,11219.0,32.0,30.0
11690.0,1,17,3,2,11489.0,11906.0,10779.0,10953.0,11342.0,10269.0,10665.0,30.0,29.0
11507.0,1,17,3,3,11303.0,11489.0,10772.0,10779.0,10953.0,10084.0,10365.0,31.0,28.0
11515.0,1,17,3,4,11323.0,11303.0,11128.0,10772.0,10779.0,10087.0,10235.0,30.0,28.0
11870.0,1,17,3,5,11697.0,11323.0,12288.0,11128.0,10772.0,10461.0,10271.0,29.0,27.0
13022.0,1,17,3,6,12819.0,11697.0,14396.0,12288.0,11128.0,11592.0,10526.0,29.0,27.0
15090.0,1,17,3,7,14649.0,12819.0,15616.0,14396.0,12288.0,13624.0,11075.0,30.0,27.0
16080.0,1,17,3,8,15811.0,14649.0,15746.0,15616.0,14396.0,14855.0,11739.0,29.0,26.0
16118.0,1,17,3,9,16191.0,15811.0,15809.0,15746.0,15616.0,15120.0,12730.0,31.0,26.0
